"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 06/12/2020 15:42:02",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave generico","Generico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2019","08","20/09/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","755.02","1","CUOTA","NULL"
"2019","08","20/09/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1286.3","1","CUOTA","NULL"
"2019","07","19/08/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","326.63","1","COSTO/","NULL"
"2019","07","19/08/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","753.36","1","CUOTA","NULL"
"2019","07","19/08/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1260.97","1","CUOTA","NULL"
"2019","06","22/07/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","317.55","1","COSTO/","NULL"
"2019","06","22/07/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","732.42","1","CUOTA","NULL"
"2019","06","22/07/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1247.8","1","CUOTA","NULL"
"2019","05","21/06/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","312.86","1","COSTO/","NULL"
"2019","05","21/06/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","721.59","1","CUOTA","NULL"
"2019","05","21/06/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1229.34","1","CUOTA","NULL"
"2019","04","23/05/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","312.86","1","COSTO/","NULL"
"2019","04","23/05/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","721.59","1","CUOTA","NULL"
"2019","04","23/05/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1229.34","1","CUOTA","NULL"
"2019","03","23/04/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","312.86","1","COSTO/","NULL"
"2019","03","23/04/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","721.59","1","CUOTA","NULL"
"2019","03","23/04/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1225.56","1","CUOTA","NULL"
"2019","02","22/03/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","311.9","1","COSTO/","NULL"
"2019","02","22/03/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","719.36","1","CUOTA","NULL"
"2019","02","22/03/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1225.56","1","CUOTA","NULL"
"2019","01","18/02/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","311.9","1","COSTO/","NULL"
"2019","01","18/02/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","719.36","1","CUOTA","NULL"
"2019","01","18/02/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1225.56","1","CUOTA","NULL"
